token,count,len,noise_reason,label,review_flag,document_support,candidate_source,extra_filter_reason,candidate_status
wemari,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
wembudzi,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
wemhando,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
wemuharare,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
wemukuwasha,3,11,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
wemumwe,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
wemurume,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
wemusango,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
wemutambo,5,9,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
wemwana,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
wena,18,4,,shona_candidate,,18,deterministic,,candidate_missing_from_base_lexicon
wenyika,7,7,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
wenyu,27,5,,shona_candidate,,26,deterministic,,candidate_missing_from_base_lexicon
wepa,3,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
weparaffin,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
weparamende,3,11,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
weparty,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
wese,57,4,,shona_candidate,,54,deterministic,,candidate_missing_from_base_lexicon
wevanhu,23,7,,shona_candidate,,23,deterministic,,candidate_missing_from_base_lexicon
wevhu,15,5,,shona_candidate,,15,deterministic,,candidate_missing_from_base_lexicon
wezim,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
wezimbabwe,7,10,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
wiwa,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
wobva,10,5,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
woda,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
woenda,5,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
woga,4,4,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
wokupedzisira,3,13,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
wonzi,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
wonzwa,6,6,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
wotanga,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
woti,8,4,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
wotoona,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
woyee,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yaa,5,3,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yaah,3,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yababa,6,6,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
yabuda,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yachamisa,4,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yacho,69,5,,shona_candidate,,68,deterministic,,candidate_missing_from_base_lexicon
yadarika,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yaida,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yaita,8,5,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
yaive,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yakabatana,6,10,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
yakachena,3,9,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
yakadai,5,7,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yakaderera,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yakafa,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yakahwina,4,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yakaita,5,7,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yakaitika,4,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yakaitwa,5,8,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yakanaka,19,8,,shona_candidate,,19,deterministic,,candidate_missing_from_base_lexicon
yakanzi,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yakaoma,5,7,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
yakapera,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yakashata,5,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yakatorwa,5,9,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yakatumirwa,3,11,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
yakawanda,8,9,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
yakazara,9,8,,shona_candidate,,9,deterministic,already_in_base_lexicon,already_in_base_lexicon
yakazvigarira,3,13,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yake,68,4,,shona_candidate,,67,deterministic,,candidate_missing_from_base_lexicon
yako,100,4,,shona_candidate,,94,deterministic,,candidate_missing_from_base_lexicon
yakuda,6,6,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
yamai,7,5,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
yamuka,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yanga,15,5,,shona_candidate,,14,deterministic,,candidate_missing_from_base_lexicon
yangu,76,5,,shona_candidate,,74,deterministic,,candidate_missing_from_base_lexicon
yaona,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yapera,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yapinda,5,7,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yasara,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yashadaya,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yasvika,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yati,3,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yatova,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yauri,5,5,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yava,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yave,13,4,,shona_candidate,,13,deterministic,,candidate_missing_from_base_lexicon
yavo,50,4,,shona_candidate,,49,deterministic,,candidate_missing_from_base_lexicon
yayo,6,4,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
yazara,5,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yebasa,5,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yechikafu,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yechimanda,10,10,,shona_candidate,,9,deterministic,,candidate_missing_from_base_lexicon
yechokwadi,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yedare,5,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yedu,51,4,,shona_candidate,,49,deterministic,,candidate_missing_from_base_lexicon
yedura,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yega,6,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yegukurahundi,3,13,,shona_candidate,,1,deterministic,,candidate_missing_from_base_lexicon
yeguta,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yeharare,8,8,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
yehumhandara,4,12,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yei,8,3,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
yeku,6,4,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
yekuda,12,6,,shona_candidate,,12,deterministic,,candidate_missing_from_base_lexicon
yekuenda,7,8,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
yekugara,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yekugeza,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yekugezera,6,10,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
yekuona,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yekurara,15,8,,shona_candidate,,15,deterministic,,candidate_missing_from_base_lexicon
yekuraracottage,3,15,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yekuraraflat,4,12,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yekurarahouse,5,13,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yekuraratownhouse,7,17,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
yekurenda,6,9,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
yekuroja,14,8,,shona_candidate,,14,deterministic,,candidate_missing_from_base_lexicon
yekutenga,5,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yekuti,8,6,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
yekuwana,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yema,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yemahara,8,8,,shona_candidate,,8,deterministic,already_in_base_lexicon,already_in_base_lexicon
yemazuva,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yemhosva,4,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yemombe,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yemukadzi,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yemukati,5,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yemunhu,7,7,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
yemurume,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yemwana,5,7,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yenyu,31,5,,shona_candidate,,30,deterministic,,candidate_missing_from_base_lexicon
yepa,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yepamusoro,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yese,61,4,,shona_candidate,,54,deterministic,,candidate_missing_from_base_lexicon
yeumai,5,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yevanhu,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yevarume,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
yezanu,5,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
yezimbabwe,7,10,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
yezuva,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
yose,10,4,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
zakaria,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
zambezi,10,7,,shona_candidate,,9,deterministic,,candidate_missing_from_base_lexicon
zano,9,4,,shona_candidate,,9,deterministic,already_in_base_lexicon,already_in_base_lexicon
zanupfmustgo,5,12,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
zengeza,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
zera,7,4,,shona_candidate,,7,deterministic,already_in_base_lexicon,already_in_base_lexicon
zesa,6,4,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
zhakata,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zhizha,3,6,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
ziff,5,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zii,4,3,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
zimbabweans,6,11,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
zimbabweproperty,7,16,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
zimbos,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
zimdancehall,6,12,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
zimdomestict,13,12,,shona_candidate,,13,deterministic,,candidate_missing_from_base_lexicon
zinara,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zinwa,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zita,23,4,,shona_candidate,,23,deterministic,already_in_base_lexicon,already_in_base_lexicon
ziva,7,4,,shona_candidate,,7,deterministic,already_in_base_lexicon,already_in_base_lexicon
ziya,3,4,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
zizi,3,4,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
zondo,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zororai,6,7,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
zrp,4,3,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
zupco,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
zuva,52,4,,shona_candidate,,50,deterministic,already_in_base_lexicon,already_in_base_lexicon
zva,9,3,,shona_candidate,,9,deterministic,,candidate_missing_from_base_lexicon
zvaanoda,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zvaanotaura,6,11,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
zvaari,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
zvacho,7,6,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
zvachose,11,8,,shona_candidate,,11,deterministic,already_in_base_lexicon,already_in_base_lexicon
zvadhakwa,4,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
zvagara,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
zvaita,8,6,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
zvaivapo,3,8,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
zvakabuda,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zvakabva,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zvakadaro,24,9,,shona_candidate,,23,deterministic,,candidate_missing_from_base_lexicon
zvakafanana,3,11,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
zvakaita,5,8,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
zvakaitwa,4,9,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
zvakakosha,7,10,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
zvakanaka,59,9,,shona_candidate,,58,deterministic,already_in_base_lexicon,already_in_base_lexicon
zvakanyanya,18,11,,shona_candidate,,18,deterministic,already_in_base_lexicon,already_in_base_lexicon
zvakaoma,9,8,,shona_candidate,,9,deterministic,already_in_base_lexicon,already_in_base_lexicon
zvakare,11,7,,shona_candidate,suspected_non_content_seed,11,deterministic,,candidate_missing_from_base_lexicon
zvakasanganiswa,3,15,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zvakasiyana,5,11,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
zvakawanda,12,10,,shona_candidate,,12,deterministic,already_in_base_lexicon,already_in_base_lexicon
zvake,26,5,,shona_candidate,,26,deterministic,already_in_base_lexicon,already_in_base_lexicon
zvako,17,5,,shona_candidate,,16,deterministic,,candidate_missing_from_base_lexicon
zvamanje,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zvana,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
zvanga,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zvangu,14,6,,shona_candidate,,13,deterministic,,candidate_missing_from_base_lexicon
zvanyanya,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zvapera,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
zvaunoita,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zvauri,8,6,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
zvavanoita,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zvave,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
zvavo,32,5,,shona_candidate,,32,deterministic,,candidate_missing_from_base_lexicon
zvawo,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
zvayo,7,5,,shona_candidate,suspected_non_content_seed,7,deterministic,,candidate_missing_from_base_lexicon
zve,37,3,,shona_candidate,suspected_non_content_seed,37,deterministic,,candidate_missing_from_base_lexicon
zvebhora,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
